iso_train,iso_val
0.47178392651982193,0.41995593571662904
0.39018926423365674,0.3761750863790512
0.35847414343610523,0.35652085387706756
0.34356723145002455,0.3460493367910385
0.3350660129794924,0.3390072716474533
0.3284447665406963,0.33329411792755126
0.32278376131311176,0.32941939258575437
0.31847088326384704,0.3255296331644058
0.3144313458382614,0.3221854928731918
0.31106583551159056,0.31851529109478
0.30775250013419025,0.31533414471149446
0.30501113462401186,0.3130430952310562
0.3026430851479215,0.31137185263633727
0.3001696016258142,0.30867779994010924
0.29836844089697667,0.3063224130868912
0.2966372030457174,0.30469389510154726
0.29435008576535804,0.3040644482374191
0.2927533253206043,0.30279166746139524
0.2909690128184679,0.30011990988254544
0.28953119543359035,0.2986669946908951
0.28771269086777695,0.2974361820220947
0.2863183912681782,0.29654999542236327
0.28497458665859043,0.2957772644758224
0.28403927403406837,0.2948460066318512
0.2827260815721797,0.29499359786510465
0.28167387127406956,0.2939186782836914
0.280625119512006,0.29245665347576144
0.28010356643303175,0.29246021234989167
0.2792634789164611,0.2924641436338425
0.27786748492576946,0.2911277143955231
0.2773131864864056,0.29208613336086275
0.27646605212857406,0.28977659142017365
0.27589894438118445,0.28953927552700043
0.27511787056688247,0.28859068727493287
0.27405315502656724,0.2883245233297348
0.27352644954844724,0.2878497049808502
0.2727712849228401,0.2881770557165146
0.2721699600613962,0.28744461596012116
0.27150553945950634,0.2868764544725418
0.2708296808670825,0.2872107826471329
0.2702108402773151,0.2860897935628891
0.26991178001475147,0.2858389735221863
0.269173004202486,0.28523713743686674
0.2683184031895765,0.28821055006980895
0.26778393690511,0.28562698209285736
0.2678301376033956,0.28526867055892946
0.26679261474628146,0.2860372221469879
0.266487043262936,0.2860815805196762
0.26596334858203496,0.28489470565319064
0.2650104734723962,0.2848537149429321
0.2644709677794787,0.28356513822078705
0.2640365368033957,0.28397647356987
0.26346691627436736,0.2835626013278961
0.26316190939249956,0.28279086339473725
0.26278038182127195,0.2819318897724152
0.26215318989331327,0.2826375379562378
0.26161376023151744,0.28246413767337797
0.2608399279708937,0.2827194222211838
0.2609335919475462,0.2820584383010864
0.260046899553359,0.2819700239896774
0.259966434573564,0.28108266043663027
0.2592529490824759,0.28169934535026553
0.2585777009683331,0.2823495591878891
0.25815863138812734,0.2802560908794403
0.25786832297646156,0.2805267200469971
0.25728525016016845,0.2799454894065857
0.256996867811586,0.28101353359222414
0.2564263445889856,0.2801233073472977
0.2562109347814181,0.279715940117836
0.25572725491026255,0.27965978348255155
0.25518804741656687,0.2795454663038254
0.2549837754350009,0.27976591980457305
0.2540396027501643,0.2794050614833832
0.2539160079726084,0.2800897274017334
0.25358730888976827,0.2783984477519989
0.25279062983440603,0.27951007735729216
0.2526314379427377,0.27809221267700196
0.25178984605421234,0.2782311302423477
0.25175874803479265,0.2786372855901718
0.25144429499004767,0.2783091101646423
0.25107780304246063,0.27842045056819914
0.2503665725546559,0.2788735363483429
0.2501333370570123,0.2792414445877075
0.24979359952835586,0.277064129114151
0.24916437127458768,0.27661146479845045
0.24925535764750534,0.2770689015388489
0.2486012578890549,0.278716831445694
0.2479106780933583,0.27659586238861084
0.24781734062226737,0.2758574776649475
0.2474797083519575,0.27717806816101076
0.24697323319480174,0.27625564515590667
0.24695109358922704,0.27710056269168853
0.24600875917382128,0.2772433279752731
0.24583904867566478,0.2766751775741577
0.24527224118080665,0.27713700795173646
0.24505413482038993,0.27782385897636414
0.24464399992363658,0.278187691450119
0.24432145428704463,0.2763932387828827
0.24364327680407546,0.27551326179504393
0.2431744997074285,0.2768185160160065
