iso_train,iso_val
0.6814017381126943,0.5876822861035665
0.5435308918945099,0.515288095275561
0.5032117189349312,0.4897554757197698
0.4853069682262446,0.47763363023598987
0.4751179644739942,0.4712735323111216
0.4697473784418483,0.46617370665073393
0.4645891980709214,0.4636842836936315
0.46065118154020684,0.4617436695098877
0.4578286534861514,0.46088496685028074
0.45600816205536066,0.45881997764110566
0.45303830033854436,0.45952288011709846
0.451245277776922,0.456418736577034
0.44978448719178377,0.4559422904253006
0.44785231400869396,0.45519354442755383
0.4459947299604353,0.45510169804096223
0.4448211478363526,0.4537854262193044
0.4427127552855956,0.45284007986386615
0.4413379909176576,0.45193774739901227
0.4409587722467749,0.4519908914963404
0.4418571688430874,0.45237314562002817
0.43797039534700544,0.44975152691205345
0.4358378290933998,0.45014357765515645
0.43567773503692525,0.4496283535162608
0.4337026536660759,0.4493706460793813
0.43198300790237754,0.44776398797829947
0.4305789942215932,0.44887455900510154
0.4289624245445195,0.44754861970742543
0.42904264626926497,0.4479029840230942
0.42751521891669225,0.44790554106235503
0.4257943097894129,0.4468546789884567
0.42480176697044,0.4464011917511622
0.4235923054971193,0.4471457968155543
0.42319114055288465,0.4452496914068858
0.4217469849084553,0.4451530808210373
0.4199822190658827,0.4446565649906794
0.4198866770847848,0.4452904196580251
0.41856262450547593,0.44375213424364723
0.4173827159561609,0.44532062590122223
0.41936556161626387,0.44380567689736683
0.4154484621004054,0.44382059554258985
0.41504210665037755,0.44315618654092154
0.414151090540384,0.4431690130631129
0.4124950719507117,0.442703307668368
0.4119144730073841,0.4419156569242477
0.4111092043550391,0.44207948048909507
0.4105991404503584,0.44352151254812877
0.40928951974369976,0.44416660368442534
0.408571153094894,0.44332395513852435
0.40791094881531437,0.4408021062612534
0.40696944364983784,0.44137130717436474
0.4062435924026527,0.441654794216156
0.4052059971972516,0.4412236710389455
0.4047371842163174,0.4432530297835668
0.4037914563362536,0.440366087158521
0.4030681009355344,0.4405998104810715
0.40239030299218076,0.44327135701974235
0.4026286769658327,0.44201102912425994
0.40047819093850096,0.44052993178367617
0.4002422128656977,0.44133737703164416
0.39928499687659114,0.44129391233126325
0.39913829200361906,0.4409081145127614
0.3979913948201819,0.44087527096271517
0.3975955845886155,0.4434458291530609
0.3971710534472215,0.44082299768924715
0.39595083274731513,0.43982048908869426
0.39473515464679193,0.4401490368445714
0.3940684894393933,0.4395597853263219
0.3937439282277697,0.4413901440302531
0.3925759811444502,0.4406561283270518
0.39297355231093734,0.43907309194405875
0.3913180579088236,0.4410526486237844
0.39098066111144264,0.44104664663473764
0.3899123333884697,0.4405387794971466
0.38950969621931253,0.4410308661063512
0.3887830411917285,0.4400177057584127
0.3885222550383524,0.4411996801694234
0.3871817891240904,0.4404487560192744
0.3866409145687756,0.4454977879921595
0.3864606672799901,0.44243350982666013
0.38488904445579175,0.4430557469526927
0.3851645985422166,0.44110614160696665
0.3840470504211752,0.4415482918421427
0.3828951993859128,0.44126365760962166
0.3831851468666604,0.4436587889989217
0.3817508116756615,0.44317926208178204
0.3815656643556921,0.44156042059262596
0.38163451762183714,0.44349491854508716
0.379710034222195,0.44228753050168357
0.37901126039459515,0.4429764248927434
0.3783388556422372,0.4442178720235825
0.3782999858162121,0.4437089147170385
0.3775232674946126,0.44354100147883097
0.3770965974974005,0.44624540587266287
0.375913158451256,0.44452675302823386
0.37651243256895167,0.4446008098125458
0.3748363312333822,0.4436988921960195
0.374442742843377,0.44337183932463325
0.3735632417037299,0.445865672826767
0.3739278766473657,0.44419027626514435
0.3722934409191734,0.44424725115299224
0.3710850214977798,0.44783850610256193
0.371110231517569,0.4447123688459396
0.3708075820223281,0.44656761944293977
0.37016674792884213,0.4449687447150548
0.3693384344346429,0.4447096006075541
0.3688696606182738,0.4454629921913147
0.36793826147913933,0.4467541579405467
0.36756070624840886,0.44505174895127614
0.3666002311204609,0.44951732019583385
0.3666003552804652,0.44610518634319307
0.36563275229970094,0.44846664667129515
0.3657890153362563,0.45628155847390495
0.36464599956219135,0.4484117925167084
0.3639415589798438,0.447490025361379
0.3640572105191256,0.44684676428635917
0.36399513110518456,0.4498578445116679
0.3621627772717099,0.44930698494116467
0.3619082035300763,0.4495083355903626
0.3614347524646866,0.44959356208642326
0.3606120454343526,0.45008313675721484
0.35973828148685005,0.4510793920358022
0.3591904475500709,0.4495588227113088
0.36080693595699576,0.4528299456834793
0.3586491753200167,0.45015140732129416
