client_id,training_round,fed_train,fed_val
0_0,0,0.8559603435317362,0.8209428585767746
0_1,0,0.8816578734930106,0.8587856417894364
0_2,0,0.7152507071654628,0.6167227065563202
0_3,0,0.7652630556638785,1.3699204322695733
0_4,0,0.7268377343031365,0.6310838280320168
0_5,0,0.8575488080189922,1.997685063123703
1_0,0,0.9116784104769179,0.8617271433999069
1_1,0,0.9011627571831504,0.8548418472718148
1_2,0,0.8787634713615445,0.8402411886592851
1_3,0,0.9054669101032422,0.9251126295676196
1_4,0,0.8789419039762277,0.8463576612246297
1_5,0,0.9262479995008853,1.41399520265795
2_0,0,0.671475770791956,2.558941092674095
2_1,0,0.68389564146306,4.596249269967032
2_2,0,0.7039957585580209,0.4560963070333594
2_3,0,0.685376264958405,0.40895607964237135
2_4,0,0.7186129996735676,0.4423818493833636
2_5,0,0.7193981483578682,0.5861138108343181
3_0,0,0.7192128317332581,0.5346458685398102
3_1,0,0.7215986129288611,0.543557305932045
3_2,0,0.7517574260403451,0.5571676695346832
3_3,0,0.7231540408867755,0.5270437607169152
3_4,0,0.7292679561988303,0.5380791128675143
3_5,0,0.7314188987212745,0.528607947130998
0_0,1,0.7219993462712746,0.7690386576652527
0_1,1,0.7349897108268081,0.7862485111951828
0_2,1,0.5634593232058165,0.5510576187968254
0_3,1,0.6750433839212252,0.9290128881931305
0_4,1,0.5663578244820824,0.5535277845263481
0_5,1,0.7297981098059594,6.092129871606827
1_0,1,0.7794714314367274,0.8040032262784721
1_1,1,0.7881167969472117,0.805667496184363
1_2,1,0.7680455845572965,0.7492410375253997
1_3,1,0.8616250749114606,0.8850753636908357
1_4,1,0.7753075087885205,0.7700967254647373
1_5,1,0.8410388813387576,1.2370991719900257
2_0,1,0.44214580726681973,2.3040491467950366
2_1,1,0.4537697893147375,4.22833601658297
2_2,1,0.46633868167797726,0.3896630195402863
2_3,1,0.4546331358598728,0.3709590901242624
2_4,1,0.46917246084879427,0.37740802278022956
2_5,1,0.46388059467369436,0.4789073446599564
3_0,1,0.5489023021961513,0.4950217653314273
3_1,1,0.5470077294464174,0.49292167713244756
3_2,1,0.5662432070331354,0.49771280417839686
3_3,1,0.5436736891340268,0.48550550589958824
3_4,1,0.5514889503093926,0.48358222434918086
3_5,1,0.5534694718785191,0.47952272117137906
0_0,2,0.6986030265688896,0.7596719530820847
0_1,2,0.7088383068953912,0.7695242166519165
0_2,2,0.5181128195538296,0.5139129319787026
0_3,2,0.6553747527242646,0.7278078465461731
0_4,2,0.5208574942071137,0.5272687291502952
0_5,2,0.7062751271241293,11.057406196773051
1_0,2,0.7573675101609538,0.7823301689685697
1_1,2,0.7723614352105332,0.7892165169881208
1_2,2,0.7302624957917405,0.7330709616415692
1_3,2,0.8499934972404576,0.8643594267812088
1_4,2,0.7371085387446897,0.7448152311309411
1_5,2,0.8341170367684295,0.9509060148992677
2_0,2,0.40078132026189683,2.4876477848185172
2_1,2,0.4140540395005077,4.6232311998558515
2_2,2,0.42307550007221745,0.3657892328677791
2_3,2,0.4130842974226849,0.3592099969339843
2_4,2,0.4213288541810185,0.36535606879999144
2_5,2,0.41945772910234974,0.48454570504698424
3_0,2,0.5088315844829929,0.46754594097534813
3_1,2,0.5033458771282121,0.4701278363664945
3_2,2,0.5200459335587526,0.4752411278088888
3_3,2,0.5003472821492898,0.4609827774763107
3_4,2,0.5049662804721218,0.46252733121315637
3_5,2,0.513965204113016,0.4653430789709091
0_0,3,0.6901026506592908,0.7446166937351226
0_1,3,0.6980088507448594,0.7577330231070518
0_2,3,0.4976130545315311,0.5017081062793731
0_3,3,0.6426002293473153,0.670711089849472
0_4,3,0.49899021292647977,0.5152281395792961
0_5,3,0.6941245002305414,11.986282997727393
1_0,3,0.7467533209019428,0.7718110438028392
1_1,3,0.7651410561135347,0.7842050908255751
1_2,3,0.7051835185010656,0.7241123530769
1_3,3,0.8405702673702788,0.8579983727557816
1_4,3,0.7175836967264148,0.7410413222591372
1_5,3,0.8270700659683282,0.9366008457693741
2_0,3,0.3825717298861812,3.248899934610518
2_1,3,0.3979754138226603,4.419072409372519
2_2,3,0.4051298734311964,0.35628939633912377
2_3,3,0.3975168776278402,0.35000384930926975
2_4,3,0.40429507071773213,0.35831180318157274
2_5,3,0.4024396878393257,0.4852255936896447
3_0,3,0.49307951973261016,0.46003897666931154
3_1,3,0.4852502988651395,0.4647121893366178
3_2,3,0.5028600345218652,0.46500041355689364
3_3,3,0.48258690869337634,0.45024365216493606
3_4,3,0.48673351207061816,0.44865729947884875
3_5,3,0.4944825436625826,0.45251888225475945
0_0,4,0.6841046218210318,0.7404620633125305
0_1,4,0.6931412309760184,0.752386428117752
0_2,4,0.48566948546199346,0.5069504354596138
0_3,4,0.6349992677569389,0.7204048830866814
0_4,4,0.48295838133556634,0.5053595346212387
0_5,4,0.6825818626547423,13.035328598141671
1_0,4,0.7390618274430577,0.7677149976039455
1_1,4,0.7571461974716872,0.7705612912447783
1_2,4,0.7035450776703924,0.7447381970221109
1_3,4,0.8366571869567144,0.8536849733251725
1_4,4,0.705914399177908,0.7317922902803351
1_5,4,0.8223987613007319,1.02546830355686
2_0,4,0.37510108626356314,2.986138696791512
2_1,4,0.389129529725395,5.174763114440559
2_2,4,0.3962840871045403,0.3501020461911022
2_3,4,0.3919597581467208,0.34865579230360466
2_4,4,0.39495882888635,0.3525979456925156
2_5,4,0.39345852281971305,0.4658006211318592
3_0,4,0.4836712684482336,0.4559634940822919
3_1,4,0.4748887719684525,0.45715339412291844
3_2,4,0.49203589926228714,0.4607905967036883
3_3,4,0.4718957328188576,0.4458529610435168
3_4,4,0.47446250773378107,0.4450854301452637
3_5,4,0.4854042508982514,0.4478178240855535
0_0,5,0.6800987056977167,0.7334663066864013
0_1,5,0.6882226370920347,0.7487442735433578
0_2,5,0.4740280769765377,0.4890684138536453
0_3,5,0.625845666681453,0.688808496594429
0_4,5,0.4750235928735864,0.49912259191274644
0_5,5,0.6795108015612354,14.417468331694604
1_0,5,0.7319405350110514,0.7626805251097157
1_1,5,0.7517797889040528,0.767307372750157
1_2,5,0.6855306511195444,0.7141383221767245
1_3,5,0.8322762318973919,0.8513521008247876
1_4,5,0.6995247414590214,0.7263409401813563
1_5,5,0.8181532252606728,1.516642203296188
2_0,5,0.37404414770357747,2.874348005372109
2_1,5,0.3855782225728035,4.006322250950454
2_2,5,0.3908932905132864,0.34793333517442837
2_3,5,0.3855888515564741,0.34283255114413724
2_4,5,0.3904672337367254,0.35071843965808946
2_5,5,0.38792242336214755,0.5182055529981556
3_0,5,0.4781736047987483,0.4536225786805153
3_1,5,0.4699843532258743,0.4505599548419317
3_2,5,0.4864182056565034,0.4635391196608543
3_3,5,0.4671909843424433,0.44236066500345866
3_4,5,0.47054417181367936,0.4464178853233655
3_5,5,0.48258124237978145,0.44224972595771156
0_0,6,0.6762576387740495,0.7327831053733825
0_1,6,0.6835748586129016,0.7432801576852799
0_2,6,0.4715164095515341,0.48747314989566803
0_3,6,0.6248514581266351,0.7393984030485153
0_4,6,0.46557336855005094,0.4960201452374458
0_5,6,0.6695856708358592,13.320031642079353
1_0,6,0.7254461119179245,0.7573589531392076
1_1,6,0.748039482255205,0.7599375448087706
1_2,6,0.6773741336927998,0.7066663266533483
1_3,6,0.8261081714638703,0.8433473838941894
1_4,6,0.6913533633668646,0.7256100421404317
1_5,6,0.8123405771933013,1.9804007804741826
2_0,6,0.37090787759014204,2.900683026797701
2_1,6,0.3815245039249752,4.212092931465347
2_2,6,0.3879113460288328,0.3482586849148911
2_3,6,0.3841640172781898,0.34301555938649886
2_4,6,0.3874148085859476,0.3483470812587455
2_5,6,0.386110544131667,0.4823026875458141
3_0,6,0.47566049501888064,0.448643048008283
3_1,6,0.46566267934088645,0.4513645453254382
3_2,6,0.4809773506498651,0.4531285748879115
3_3,6,0.4638137137517333,0.43842183778683347
3_4,6,0.48268914575639527,0.43972249656915663
3_5,6,0.4784207875889383,0.4453832587599754
0_0,7,0.6694159867667308,0.7363415849208832
0_1,7,0.6827989633627763,0.7386604595184326
0_2,7,0.46028668943821915,0.4868662586212158
0_3,7,0.6174481347731249,0.7586175204515457
0_4,7,0.45851319321379885,0.48438472175598146
0_5,7,0.6653758950942145,11.568484931349754
1_0,7,0.7207476198673248,0.7542752981403448
1_1,7,0.7406906610448584,0.7569549105463237
1_2,7,0.6704366351310298,0.711252139106284
1_3,7,0.8230277092979966,0.8377642222564586
1_4,7,0.6881576667693879,0.7165895908200828
1_5,7,0.8089289697382948,1.8595173458983427
2_0,7,0.37360307756884426,2.324172117922566
2_1,7,0.3804717691724791,3.6614972321998955
2_2,7,0.3850919204015358,0.3513805962140017
2_3,7,0.38250677864633353,0.3414047748440563
2_4,7,0.3854789318261193,0.35646773668208925
2_5,7,0.38402412123247687,0.4594048316230868
3_0,7,0.4724395979980105,0.4481368554631869
3_1,7,0.4634628128260374,0.4474251263340314
3_2,7,0.47891672053619433,0.4534643899401029
3_3,7,0.46276759258226347,0.4365490822990735
3_4,7,0.46338734263554215,0.4359466017285983
3_5,7,0.47836700562191636,0.4397513881325722
0_0,8,0.6672707292742617,0.723163272857666
0_1,8,0.6781822842523808,0.7363910542726517
0_2,8,0.45760743372787643,0.47859142899513246
0_3,8,0.6142496121093983,0.6963926727175712
0_4,8,0.4560162886155872,0.48547373804450034
0_5,8,0.6601644949180874,10.764914282679557
1_0,8,0.7150002726816016,0.7529285239042157
1_1,8,0.7351704106110034,0.7555971134753123
1_2,8,0.6637337826889196,0.6983304566492999
1_3,8,0.8170697346008081,0.8441660386802506
1_4,8,0.6816885156168354,0.7171029053682828
1_5,8,0.8070695675212702,1.4739899168701938
2_0,8,0.36507878737414584,2.301491006471143
2_1,8,0.3860608941930182,13.102788197227044
2_2,8,0.3830566257968837,0.35352134003792657
2_3,8,0.3807428616519068,0.34218054198392545
2_4,8,0.38347694080542116,0.3422639243083425
2_5,8,0.3834402134970707,0.5256428382184246
3_0,8,0.4715937828939212,0.4494839782516162
3_1,8,0.46299219528507246,0.4494499175747236
3_2,8,0.4763819739516628,0.46222280999024706
3_3,8,0.4613453215968452,0.4342501429716746
3_4,8,0.4613372584510791,0.43402328540881474
3_5,8,0.4748291182086656,0.43603521555662156
0_0,9,0.6631613816391295,0.7213271950483322
0_1,9,0.6792848708005402,0.7352461746931076
0_2,9,0.4494228107546728,0.46798159366846087
0_3,9,0.6094906626371887,0.6787841519713402
0_4,9,0.4509351999007576,0.4966180509328842
0_5,9,0.6559789487578738,9.866614795148372
1_0,9,0.7177550323682723,0.7619650366097471
1_1,9,0.7294726693908945,0.7538483031909832
1_2,9,0.66208447907254,0.6930958571007652
1_3,9,0.8132627102003681,0.8316171131212345
1_4,9,0.678692756743311,0.7153478489957587
1_5,9,0.8038084264710653,2.2429411537455817
2_0,9,0.36710301954664437,1.7521710429746327
2_1,9,0.37844849027255,3.6174536514842863
2_2,9,0.38335077610670354,0.34469006704812005
2_3,9,0.3801407773120731,0.3399369885573293
2_4,9,0.3826105265202476,0.3540338215113866
2_5,9,0.38153107705361705,0.5796485131624902
3_0,9,0.4700246722388424,0.4474715717633565
3_1,9,0.4601748469040582,0.4480503567059835
3_2,9,0.4751232672286661,0.45419795443614325
3_3,9,0.46073972325968116,0.43286174873510996
3_4,9,0.46215744620483173,0.4317033439874649
3_5,9,0.4723575253921904,0.4402493891119957
0_0,10,0.659729388740471,0.7188305961489677
0_1,10,0.6750662064575773,0.7367344249486923
0_2,10,0.44544827823681155,0.4748949999809265
0_3,10,0.6043872082913955,0.6586734352111816
0_4,10,0.44720268698306537,0.4744880095124245
0_5,10,0.6547290554900808,9.164888887882233
1_0,10,0.7059059883836362,0.7561386224344699
1_1,10,0.7290637294272725,0.7509681845668459
1_2,10,0.6564779913039516,0.694539012373799
1_3,10,0.8163925638730577,0.8320658898701633
1_4,10,0.6745543084877859,0.716093800472517
1_5,10,0.8060739515282267,1.6973399540586194
2_0,10,0.3667205312818873,1.9007911156162176
2_1,10,0.375808529994067,4.662422901775577
2_2,10,0.3831015324183539,0.34830794284249295
2_3,10,0.38025007879032807,0.3404397051228155
2_4,10,0.38213226432893793,0.3395033292103522
2_5,10,0.3814556587706594,0.5538178716260608
3_0,10,0.4694953089776008,0.4453916252652804
3_1,10,0.46082842004436414,0.4462672017018
3_2,10,0.4744215483630174,0.45284201949834824
3_3,10,0.4598628344798559,0.4332668647170067
3_4,10,0.45934882010088157,0.4328824960192045
3_5,10,0.4740558216642392,0.43525428473949435
0_0,11,0.6578407018614096,0.7163106671571732
