iso_train,iso_val
0.6242845343316302,0.5664267687514277
0.4486828992764155,0.509749064056
0.41465169205969454,0.4867167307598756
0.4036570445579641,0.4640568394472103
0.39688994355645835,0.46272956646314944
0.3926747414995642,0.46726136042339966
0.389649430326387,0.47355464071330455
0.3872656832430877,0.4657078512234263
0.3854207132084697,0.4714461845336574
0.3845084598835777,0.46519179509417846
0.3828378531570528,0.46988612059319373
0.3818442574610897,0.4643038983392243
0.3811002208613882,0.4722414509494706
0.37997185526525273,0.46701432985834557
0.3792856094591758,0.45881242710765047
0.3785432204604149,0.4658605589134858
0.3782666888014943,0.47195502791074245
0.37749797821629283,0.4673657690239425
0.3770521814186199,0.47169122394948904
0.37663808552657857,0.4668594280091843
0.37596114067470326,0.46281095513022774
0.3757723412092994,0.46885935357301545
0.3752892372362754,0.46353806097908773
0.37449739347485933,0.4666157063871327
0.37451519802504896,0.4613462019674849
0.373668840118483,0.46832382678985596
0.3737983627646577,0.4618243117733757
0.3732059780581325,0.4671467038074342
0.37245382543872385,0.46311887493818116
0.3721793025147681,0.45975819421876774
0.37168365337100684,0.4581618250006496
0.37137680427700864,0.45947302125468115
0.3707432244338241,0.45464548025981033
0.37048398783686115,0.4616538091461257
0.3702355818275143,0.45856438650943265
0.3699818490913101,0.4543933681037166
0.36949885870311777,0.45269328444310936
0.36919748454409484,0.4570651635675147
0.36871257146783903,0.45229461523565917
0.36848163195684847,0.45660704374313354
0.3681607388106047,0.45135881080485807
0.36732111586367383,0.4574050614149264
0.36724792698434755,0.4473144895959609
0.36642540458078476,0.4566425917172196
0.3665282607955091,0.4487094194582193
0.3661603819505841,0.45281973658221786
0.365681252497084,0.44861378233031474
0.36493543301727255,0.4544469690558934
0.36474987214394644,0.4421603777030907
0.3645808841375744,0.4496031120271966
0.3639863543942863,0.4378020465373993
0.36336752377888737,0.4426682142928095
0.36310645463127716,0.4373450019572041
0.3628801561015494,0.4420133557650122
0.3624410491948034,0.42935184263946985
0.3621531418871646,0.43571518096003203
0.3622884794193156,0.4296211019010827
0.36116987554466023,0.4376391862878705
0.3608056558843921,0.425299991180401
0.3601897496218775,0.4303202183529882
0.3598389341404625,0.41629194903491745
0.3597791965539549,0.4273247556521161
0.35903315450630935,0.41548573734736677
0.3583315748940496,0.41843043577553024
0.358528815648135,0.4143273629764519
0.3579796375889404,0.42526420921382335
0.3572663532606527,0.41638869814353413
0.3568177164039191,0.41844481480593726
0.3565564178952984,0.41436930871245886
0.3559895757512719,0.4229683536704224
0.3556986053784688,0.41301360549313004
0.35496513121852685,0.42494651557195307
0.3547303287275866,0.41457021856071924
0.3543534851541706,0.4315628486104531
0.35416768089521167,0.4088494898659168
0.353495484108434,0.4262811031081889
0.35340961996538967,0.4179511253196414
0.3529855257594118,0.4213765316670484
0.35257843443576026,0.4177117209033211
0.3518576752029213,0.4244484467671649
0.35136856197142136,0.4185665987505771
0.35092397596614033,0.42391475297436854
0.35058139498327295,0.4155830947479399
