client_id,training_round,fed_train,fed_val
0_0,0,0.47485514718481875,0.4516990200281143
0_1,0,0.4924388248620071,0.47516083121299746
0_2,0,0.4516476310613587,0.4093314459323883
0_3,0,0.46267524015481076,0.44328945672512055
0_4,0,0.4523943158115928,0.4092006735801697
0_5,0,0.48070042844363087,0.4618389947414398
1_0,0,0.5316114101907332,0.5098614468626732
1_1,0,0.5273794309912826,0.5020579765312863
1_2,0,0.5192150525051913,0.4977412293427182
1_3,0,0.5381016181312877,0.5295263217748517
1_4,0,0.5264106995339016,0.5086572239868832
1_5,0,0.5405857236050874,0.5513623583055761
2_0,0,0.6555068799678017,0.5781847678198673
2_1,0,0.6525929796637273,0.5922380570728
2_2,0,0.6592556274696892,0.5798805928466344
2_3,0,0.6450428736268305,0.5557524688763193
2_4,0,0.6589898494820968,0.5833829266600089
2_5,0,0.6628064405100018,0.5897920217254374
3_0,0,0.6680025229916761,0.5788176675637563
3_1,0,0.6658684474072958,0.5770322463909785
3_2,0,0.6766443535881607,0.5911358278989792
3_4,0,0.6718787811696529,0.5841963807741801
3_5,0,0.670952068151612,0.5835488075017929
0_0,1,0.432940948783882,0.42945598101615906
0_1,1,0.4533370056842256,0.45024391746521
0_2,1,0.40201606947606006,0.3792458416223526
0_3,1,0.43118906924574396,0.42510711777210236
0_4,1,0.3997221577355242,0.37438650071620944
0_5,1,0.4488514591389754,0.4501952147483826
1_0,1,0.491263179791917,0.48018650242882055
1_1,1,0.48485474159820474,0.4692856796684056
1_2,1,0.488739515916049,0.4770263205044461
1_3,1,0.5247313055417521,0.5196021732187619
1_4,1,0.4972011774992771,0.48492647653078513
1_5,1,0.5264892183619437,0.5400505661964417
2_0,1,0.5096478694502045,0.46681264514970305
2_1,1,0.5102384192686454,0.4875524401074589
2_2,1,0.5228164206240692,0.4533920261529413
2_3,1,0.513774075344497,0.44398915590626176
2_4,1,0.5273559679295502,0.45521323073028336
2_5,1,0.5223261252337811,0.4504424817491286
3_0,1,0.5732092477969433,0.5234698144594828
3_1,1,0.5727708072058464,0.5257319484154384
3_2,1,0.5843321479072696,0.5262272355953852
3_4,1,0.5802978965404787,0.5225122932593028
3_5,1,0.5767508775584007,0.5199498230218887
0_0,2,0.420682541498049,0.42062151098251344
0_1,2,0.4407961416666902,0.4407826244831085
0_2,2,0.3780618189709393,0.3616805638074875
0_3,2,0.42108944961874506,0.41438965797424315
0_4,2,0.372897319202348,0.35434038066864015
0_5,2,0.43846556380039126,0.44486651408672334
1_0,2,0.47413626940344733,0.4659039208488743
1_1,2,0.46972022066227825,0.45675353107661226
1_2,2,0.4724450773901219,0.45862414584542716
1_3,2,0.5230699392745821,0.5139152760053203
1_4,2,0.47916856987013234,0.46578242330655567
1_5,2,0.5259086783412549,0.5341866381847076
2_0,2,0.44267552784260583,0.446797915319405
2_1,2,0.4454369723212485,0.4646405751752381
2_2,2,0.45385342383501576,0.4310877771660833
2_3,2,0.45010430146666136,0.4260297225843562
2_4,2,0.4582925956038868,0.42484801329008426
2_5,2,0.4528744730587099,0.43142092995124287
3_0,2,0.5273523289514216,0.5004976745446523
3_1,2,0.5278469274114621,0.5054585806528727
3_2,2,0.5364111485449892,0.5007940111557643
3_4,2,0.5320286319444054,0.49973653693993886
3_5,2,0.5305245741221466,0.49977777381738026
0_0,3,0.4166237537081786,0.41658090138435366
0_1,3,0.4351123811926429,0.436806396484375
0_2,3,0.36530096746805146,0.3527661193609238
0_3,3,0.4158822159011533,0.4084950788021088
0_4,3,0.3582351386664421,0.344397075176239
0_5,3,0.4340770625927317,0.4422072677612305
1_0,3,0.4697654059679388,0.4595792317477456
1_1,3,0.4637564511822282,0.451193563803269
1_2,3,0.4607844672185912,0.4485577492818345
1_3,3,0.5188342398769564,0.511483730408397
1_4,3,0.4663166480956318,0.4540694627883661
1_5,3,0.5260583226629298,0.5318847846810835
2_0,3,0.42129407311771433,0.4352056351628634
2_1,3,0.42252545979093104,0.45209204029328753
2_2,3,0.42997312165942847,0.41772722401241263
2_3,3,0.42716285849318786,0.41404106770411575
2_4,3,0.4319006826947717,0.4114272862967878
