client_id,training_round,fed_train,fed_val
0_0,0,0.8575783459924338,0.8135184855461121
0_3,0,0.7927696044285466,0.7881032319068909
1_0,0,0.890407984902104,0.8469674227229
1_1,0,0.9052105473099853,0.8600599020719528
1_2,0,0.858168808301147,0.8125083194161854
1_4,0,0.8569647629055188,0.8236068802593398
1_5,0,0.915216193621536,1.7832473171670942
2_0,0,0.7022195066891465,1.912490829677865
2_1,0,0.7092215928669069,4.094149440526962
2_2,0,0.7180756228227242,0.4483523756855785
2_3,0,0.6962150346268626,0.42719660286266026
2_4,0,0.7258618590878505,0.4491024791899294
2_5,0,0.7206592507222119,0.49672367018048125
3_0,0,0.7335238824353406,0.5599589994549752
3_1,0,0.7566929995327404,0.5735556969046592
3_2,0,0.7536744320471036,0.5732607106367748
3_3,0,0.7329952645262605,0.5518029700716337
3_4,0,0.7353673805727771,0.5545481681823731
3_5,0,0.732492602381267,0.5413801715771357
0_0,1,0.7111899518356548,0.7551560226678848
0_3,1,0.6954745381014553,0.746021555185318
1_0,1,0.7534285058542122,0.7906091635244606
1_1,1,0.7833499015985633,0.8072925216525141
1_2,1,0.7499464588950007,0.7460945039770029
1_4,1,0.7580502006432993,0.7599467301238192
1_5,1,0.8327223920136047,1.4069162283065546
2_0,1,0.4431280064232209,2.8324125832555316
2_1,1,0.45387082992523325,7.763883536995047
2_2,1,0.4534706621631688,0.39650185465222537
2_3,1,0.45496435163944376,0.37977077598028847
2_4,1,0.4595867786191258,0.3810584931680472
2_5,1,0.4595356921793199,0.44828051107354683
3_0,1,0.5520241862947219,0.49618306388457617
3_1,1,0.5498295954771732,0.5017819652954737
3_2,1,0.5690414554096366,0.5014536149303118
3_3,1,0.5488179809855003,0.4879525316754977
3_4,1,0.5514790205971191,0.4816171078880628
3_5,1,0.547455966031473,0.4819297730922699
0_0,2,0.689673550016298,0.7405901247262955
0_3,2,0.6718371157336422,0.7409821169376374
1_0,2,0.7395181001947938,0.7849495032407942
1_1,2,0.7730394520347924,0.7990305230130245
1_2,2,0.7144504333678767,0.732889194993207
1_4,2,0.7255163462899572,0.7415062055318025
1_5,2,0.8241503368929136,1.4648354099179706
2_0,2,0.39870575552477555,2.452650116664348
2_1,2,0.41060378891872423,5.29100202260041
2_2,2,0.4091489210578741,0.3632684701150007
2_3,2,0.41426174561767015,0.3613721549806028
2_4,2,0.41318411182831316,0.3728280576443908
2_5,2,0.4149457512825143,0.4304983437356382
3_0,2,0.511442913820869,0.4708550622065862
3_1,2,0.5044265889905786,0.47788727353016536
3_2,2,0.521697945647726,0.47460737148920695
