client_id,training_round,fed_train,fed_val
0_1,0,0.4996632722419078,0.46377215039730074
0_2,0,0.4557732290874316,0.40235822772979735
0_3,0,0.47381546154735593,0.44345556998252866
0_4,0,0.45584388124191855,0.3993060542345047
0_5,0,0.4929407978151727,0.46153130078315735
1_0,0,0.533930635923962,0.4993980892383269
1_1,0,0.5272513458625876,0.4886101664852922
1_2,0,0.541306433167389,0.5088531253111623
1_3,0,0.5495608337491537,0.5300009381161989
1_4,0,0.5413730005137354,0.5098678726349434
1_5,0,0.5511160458592202,0.5298737805255138
2_0,0,0.6459795211752256,0.5408534788259185
2_1,0,0.6434016261322826,0.5578043779524247
2_2,0,0.6527167454946274,0.545486828478256
2_3,0,0.6508973327045348,0.5380770702763359
2_4,0,0.6572636130685899,0.5592562969368283
2_5,0,0.6532067468061167,0.5531064800106653
3_0,0,0.6626165095520647,0.5803170830011368
3_1,0,0.6577229704707861,0.5715392929315567
3_2,0,0.6722447000640003,0.5906555036703746
3_3,0,0.6695447866069643,0.5780355856815974
3_4,0,0.6686576600921782,0.5805736098686854
3_5,0,0.672747042226164,0.583698896964391
0_1,1,0.44691778543427235,0.4445217020511627
0_2,1,0.39358046680219533,0.3723141314983368
0_3,1,0.431337047632285,0.4231131376028061
0_4,1,0.3883776155513103,0.36704668974876403
0_5,1,0.4498128535475318,0.44753157210350036
1_0,1,0.484925024265008,0.475220147710647
1_1,1,0.4791924427095935,0.4663211851224412
1_2,1,0.49683416179187007,0.4839656648844698
1_3,1,0.5296838445414742,0.5213522734868266
1_4,1,0.49936318451123274,0.4854925209588378
1_5,1,0.5260027197839545,0.5270914291813426
2_0,1,0.4994214311534283,0.4600823922912673
2_1,1,0.4997844368803735,0.4949840499032842
2_2,1,0.5133296279054061,0.4553093464657812
2_3,1,0.5116632409832057,0.4454210840239383
2_4,1,0.5227019298894733,0.4596123904875009
2_5,1,0.5116176675347721,0.4568153253876337
3_0,1,0.5690698868742115,0.5300608907143275
3_1,1,0.5683855215381635,0.5301546045144399
3_2,1,0.5806547736651019,0.5364564645290375
3_3,1,0.5750416938803697,0.5234930304686228
3_4,1,0.5735127238654777,0.5269030992190044
3_5,1,0.5767671610963973,0.5250992445151011
0_1,2,0.43613805181867493,0.4360224722623825
0_2,2,0.37143983991127316,0.3564722509384155
0_3,2,0.42091846331132676,0.41008929574489594
0_4,2,0.3653094053385765,0.3508825100660324
0_5,2,0.44227359924964077,0.4413586593866348
1_0,2,0.47164393468297644,0.4611972985911543
1_1,2,0.46701767290238855,0.45378299372909714
1_2,2,0.4814077345587367,0.46939878611669056
1_3,2,0.5266226088400368,0.5153341737106769
1_4,2,0.4842108602789666,0.46932685277322783
1_5,2,0.524948635332876,0.5259138521921896
2_0,2,0.4425330087542534,0.43748308673943626
